sheet,participant,condition,start_choice,stop_choice,turn_s,start_time_s,outbound_end_s,return_start_s,stop_time_s,outbound_duration_s,return_duration_s,outbound_speed_mps,return_speed_mps,outbound_vertical_mean,outbound_vertical_sd,outbound_vertical_range,outbound_lateral_mean,outbound_lateral_sd,outbound_lateral_range,outbound_ap_mean,outbound_ap_sd,outbound_ap_range,return_vertical_mean,return_vertical_sd,return_vertical_range,return_lateral_mean,return_lateral_sd,return_lateral_range,return_ap_mean,return_ap_sd,return_ap_range
SWEAT_006DTG2,SWEAT-006,DTG2,turn,turn,12.61,3.1099999999999994,10.61,14.61,22.11,7.5,7.5,0.4,0.4,9.413152350199733,1.0698145772872647,7.774238,0.0301859014647137,0.8901763098053419,7.209918999999999,2.739942175765645,0.8638340741536235,6.25943,9.426224605858854,0.9298755400286955,6.687172,0.045649516644474,0.8771685298472452,6.457140000000001,2.695223087882823,0.8762297494156543,7.210811
SWEAT_007DTG2,SWEAT-007,DTG2,turn,turn,20.31,9.31,18.31,22.31,31.31,9.0,9.0,0.3333333333333333,0.3333333333333333,9.254030719200887,0.7398422630851532,4.586193000000001,0.7737678235294118,0.6173572840987401,5.001739000000001,3.164043961154273,0.5933168426848359,3.740971,9.25580258490566,0.707694409518389,4.575664999999999,0.7430146770255273,0.6240665472082272,5.073547,3.166692557158713,0.6480469920011378,4.320568000000001
SWEAT_008DTG2,SWEAT-008,DTG2,turn,turn,16.12675629844961,5.62675629844961,14.12675629844961,18.12675629844961,26.62675629844961,8.5,8.5,0.3529411764705882,0.3529411764705882,9.136962210588235,0.9098231834773284,8.732165,-0.0210803447058823,0.6549250910081998,4.692798,3.53651502,0.9789997765385856,6.527286,9.075165207058824,0.9546581206487702,10.564489,-0.0760657670588235,0.6967804722866887,5.679406,3.701914303529412,0.937515610963464,6.714131
SWEAT_009DTG2,SWEAT-009,DTG2,turn,turn,27.93,16.43,25.93,29.93,39.43,9.5,9.5,0.3157894736842105,0.3157894736842105,9.531387027339644,0.6536832458249074,5.901781000000001,0.5698700431125131,0.5242298986427537,4.474147,2.2119502870662457,0.6555676427638711,6.283401,9.49414819242902,0.546817640719365,6.002427999999999,0.5766167539432177,0.5073759975037194,4.920268,2.3158426687697165,0.5504797819329967,5.576138
SWEAT_010DTG2,SWEAT-010,DTG2,turn,turn,11.36,0.0,9.36,13.36,22.86,9.36,9.5,0.3205128205128205,0.3157894736842105,9.35055827321238,0.5902609530304999,4.898475,0.3488970288153682,0.6090334173697517,4.388336,2.9153409605122733,0.5918666470470513,3.331291,9.354394815983175,0.5986513368942468,4.068844,0.3774775194532072,0.5918081711533894,4.731724,2.9190077213459515,0.5252677998102958,3.047488
SWEAT_011DTG2,SWEAT-011,DTG2,turn,turn,21.35,8.350000000000001,19.35,23.35,34.35,11.0,11.0,0.2727272727272727,0.2727272727272727,9.325912505454545,0.6112097853812232,6.159976,-0.2095288563636363,0.45652557325322,2.452966,3.006712671818182,0.721585205564668,3.39797,9.467074246139871,0.4394017179024934,3.791023000000001,-0.3290701108083561,0.4693928867017482,2.948831,2.521468226158038,0.5501956112072133,3.138655
SWEAT_012DTG2,SWEAT-012,DTG2,turn,turn,18.05,7.050000000000001,16.05,20.05,29.05,9.0,9.0,0.3333333333333333,0.3333333333333333,9.05089399222222,0.6230533479821406,5.282424999999999,0.0714972855555555,0.8204088380901788,5.928378,3.749428526666666,0.7691713145212438,3.8623980000000007,8.991332235294118,0.9731997379234006,9.469053,0.0059140366259711,1.0209260449113775,11.055919,3.876629419533851,0.967207420818136,6.697998
SWEAT_014DTG2,SWEAT-014,DTG2,thresh,turn,12.82,2.03,10.82,14.82,22.32,8.790000000000001,7.5,0.341296928327645,0.4,9.41985550340909,0.9042918237232168,7.057114,-0.136297121590909,0.7051517131785929,4.07401,2.71780325,0.8240384616883204,5.115774999999999,9.311497086551263,1.1579309835840552,8.739532,-0.1798784753661784,0.8324823980086619,4.481445,3.0896729374167777,0.8729871622114345,5.401017
SWEAT_015DTG2,SWEAT-015,DTG2,thresh,turn,8.78,2.05,6.779999999999999,10.78,16.28,4.73,5.500000000000002,0.6342494714587739,0.5454545454545453,9.549870841437633,1.5036239034688448,8.636780000000002,-0.2787187399577167,1.0805799853342082,7.020676,2.164252268498943,1.1820147379478023,6.502108,9.553384956442832,1.186749709621065,7.474754999999999,-0.4198636079854809,1.1158398090904775,7.436009,2.1002474646098004,1.2249907313684285,6.938060999999999
SWEAT_016DTG2,SWEAT-016,DTG2,thresh,thresh,6.64,0.0,4.64,8.64,13.89,4.64,5.25,0.646551724137931,0.5714285714285714,9.44505527311828,1.1379400974759746,6.812392,0.430980064516129,1.0025240918297016,5.381126999999999,2.688663365591398,1.1679434238429385,5.995272,9.385912423954371,1.306919544285691,8.46718,0.549577825095057,1.0650696555338528,6.806118,2.7863538821292777,1.2523987175510924,9.477756
SWEAT_017DTG2,SWEAT-017,DTG2,turn,turn,7.25,0.0,5.25,9.25,15.25,5.25,6.0,0.5714285714285714,0.5,9.327155022813688,1.089729604641115,8.239245,-0.320931072243346,0.6323004698944753,4.122626,3.1533384182509505,0.951541351933922,5.439627,9.266928484193013,1.231700204355772,8.90078,-0.2602148668885191,0.8805429344854657,6.054153,3.142879560732113,1.2507804831025586,5.933056
SWEAT_018DTG2,SWEAT-018,DTG2,thresh,turn,13.55,5.27,11.55,15.55,21.55,6.280000000000001,6.0,0.4777070063694266,0.5,9.546145634340224,0.7044963884279005,5.194614,-0.1327297710651828,0.5681825954705874,3.783574,2.157415419713832,0.8439919535078096,4.039734,9.454912242928453,0.8093719392515498,5.072093,0.1287936888519134,0.6446467481657069,4.005678,2.5347891031613976,0.8554416994500342,4.533980000000001
SWEAT_019DTG2,SWEAT-019,DTG2,thresh,turn,11.96,3.16,9.96,13.96,21.46,6.800000000000001,7.5,0.4411764705882352,0.4,8.928351851688692,0.9338863828155968,6.768427,-0.3204296182085169,0.8317118526831141,5.127935,4.041307703377386,0.9341329302988708,4.623548,9.030844114513982,0.7926744244197841,5.239394999999999,-0.4416868468708388,0.7005613859466515,4.373248,3.791657047936085,0.7577090668341824,3.787052
SWEAT_020DTG2,SWEAT-020,DTG2,thresh,turn,6.65,0.0,4.65,8.65,13.65,4.65,5.0,0.6451612903225806,0.6,9.1162629527897,1.25504334081054,7.71496,-0.3068561931330472,1.1347594532487983,7.246681000000001,3.5888639141630905,1.0910852364358623,7.054283000000001,8.999806091816367,1.197693395469389,8.441289999999999,-0.2752076946107784,1.0877305330811224,10.11964,3.9515533153692615,1.3188089969473358,10.969065
SWEAT_021DTG2,SWEAT-021,DTG2,turn,turn,14.71,5.210000000000001,12.71,16.71,24.21,7.5,7.5,0.4,0.4,9.598265318666666,0.7480978352512323,6.128432000000001,-0.3991668226666666,0.5759848363370034,3.990936,2.0629983786666664,0.8672465483630257,8.440147999999999,9.634399981358188,1.5152627863054997,11.06049,-0.3858621344873502,0.972567955419084,7.496501,1.9164103715046603,0.857538502205619,7.687849999999999
SWEAT_022DTG2,SWEAT-022,DTG2,thresh,turn,10.01,0.0,8.01,12.01,20.26,8.01,8.250000000000002,0.3745318352059925,0.3636363636363635,8.952636170822942,0.8206125951221558,6.290886,0.0014620511221945,0.8016350808390151,4.932778000000001,4.139031284289277,0.8371031719952522,5.247058,8.911526595151516,0.8615333982521917,5.842955,-0.0037784533333333,0.843058451008618,5.701395,4.249597138181818,0.7399492920363175,4.1578
SWEAT_023DTG2,SWEAT-023,DTG2,thresh,turn,14.51,5.74,12.51,16.509999999999998,24.01,6.77,7.5,0.4431314623338257,0.4,9.74955906342183,0.9497008500836488,8.718804,-0.6231300899705015,0.6948449622043703,4.564543,0.9551127241887906,0.9474792458911716,6.055172000000001,9.712201789333331,0.9357778471854328,6.872785,-0.8376894426666666,0.6563497987892747,5.499512,1.1151398546666669,0.921303085628515,6.843478999999999
SWEAT_024DTG2,SWEAT-024,DTG2,thresh,turn,8.2,0.22,6.199999999999999,10.2,17.2,5.98,7.0,0.5016722408026756,0.4285714285714285,9.739309070234114,1.1580286718545685,8.052776,-0.5711977391304348,1.0844120032189086,9.133621,1.07794041638796,1.0390921503561292,7.198238,9.727130875891584,0.8375494420132321,5.740632999999999,-0.5521268644793152,0.6127968921887414,4.399758,1.240047784593438,0.7706759717580194,3.891514
SWEAT_025DTG2,SWEAT-025,DTG2,turn,turn,10.02,0.0199999999999995,8.02,12.02,20.02,8.0,8.0,0.375,0.375,8.941135064918852,0.979570997480267,7.429423,-0.2945608789013733,0.5749948693492396,4.290256,4.164111761548065,0.8469367767057724,6.933986999999999,8.918489827715355,0.8503999950072098,6.8472740000000005,-0.3238759812734083,0.6409409273034335,5.138967,4.1966623083645445,0.8147307758338946,5.095502
SWEAT_026DTG2,SWEAT-026,DTG2,turn,turn,9.47,0.0,7.470000000000001,11.47,21.47,7.470000000000001,9.999999999999998,0.4016064257028112,0.3,9.52294697459893,0.8393699104337169,6.897289000000001,-0.607589898395722,0.8641844059007764,7.237988,2.3217333422459894,0.7965711425886985,4.912174,9.518309762237765,0.5709157758112078,4.440041,-0.6280932117882119,0.625808457215521,5.153176,2.3437780729270727,0.5863209891029291,3.605519
SWEAT_027DTG2,SWEAT-027,DTG2,thresh,turn,9.42,0.34,7.42,11.42,19.42,7.08,8.000000000000002,0.423728813559322,0.3749999999999999,9.489329596614953,1.0996540356451905,8.170497999999998,-0.7552626798307477,0.8323760150366316,5.644151,2.4596644866008464,0.9004961149867656,5.352918,9.469054893882648,0.8929523223267125,5.818058999999999,-0.8344519200998751,0.6807997610079765,5.025015,2.4825390174781523,0.8391484749236061,4.948412
SWEAT_028DTG2,SWEAT-028,DTG2,turn,turn,8.06087515897529,0.0,6.060875158975289,10.06087515897529,17.06087515897529,6.060875158975289,7.0,0.4949780223665272,0.4285714285714285,9.668615365733114,1.2967675282653206,10.940813,-0.3862390939044481,0.8530529432380154,6.918061,1.5373771976935748,1.2462400802514209,7.829115,9.650638502857143,1.1870951234202187,6.875577,-0.3060791128571428,0.892768893737878,5.034003,1.7217799142857144,0.9997996477278384,6.110844
SWEAT_029DTG2,SWEAT-029,DTG2,thresh,turn,15.74,2.17,13.74,17.740000000000002,29.74,11.57,12.0,0.2592912705272255,0.25,9.549228190846287,0.7046147097189831,5.550307,0.0373216131260794,0.6633085732702808,6.409622000000001,2.259301086355786,0.7780232294549695,4.479919,9.500475203333334,0.5202693689619177,3.430336,0.0006608433333333,0.5768395581615514,4.0536460000000005,2.471892675,0.585883707184571,3.2993820000000005
SWEAT_030DTG2,SWEAT-030,DTG2,turn,turn,20.42,7.420000000000002,18.42,22.42,33.42,11.0,11.0,0.2727272727272727,0.2727272727272727,8.19438847,0.7534615983321573,5.087381,-0.7567995245454545,0.654349895369159,4.67707,5.202839298181819,0.6385397074776137,4.330425,8.215197350590373,0.7555237000913562,5.329528,-0.9329758991825612,0.7515670302542021,5.465167,5.152789098092643,0.6112242004330507,3.553818
SWEAT_031DTG2,SWEAT-031,DTG2,turn,turn,13.66128062166909,6.661280621669089,11.66128062166909,15.66128062166909,20.66128062166909,5.0,5.0,0.6,0.6,9.613008772,1.411496850584223,9.797823,-0.668535808,1.0723103774150575,8.367143,1.755672546,1.1732834259705844,6.618199000000001,9.569145664,1.4508708779329396,12.234154,-0.623175796,1.202224210552294,9.605824,1.917145548,1.3089142588324107,9.416504
SWEAT_032DTG2,SWEAT-032,DTG2,thresh,turn,10.3,1.62,8.3,12.3,21.3,6.680000000000001,9.0,0.4491017964071855,0.3333333333333333,9.187795112107624,0.8712290093620213,6.576293,-0.7838576068759341,0.697316159115281,5.312097,3.220823177877429,0.6678675116902618,4.216893,9.12317047835738,0.7656263218950295,5.957665,-0.8002808379578247,0.6136007918392911,5.207021,3.3813047192008883,0.5722990832250988,3.175282
SWEAT_033DTG2,SWEAT-033,DTG2,thresh,turn,8.48,0.0,6.48,10.48,17.48,6.48,7.0,0.4629629629629629,0.4285714285714285,9.16496942064715,0.7730247321960712,6.169256,-0.3893485685670261,0.5067239697281081,4.30188,3.47802910477658,0.7275533595578634,4.146018000000001,9.1483897489301,0.9618309799269004,10.11901,-0.3177708873038516,0.6211882891685762,6.047912999999999,3.5471263038516403,1.0724175383108627,6.552761
SWEAT_034DTG2,SWEAT-034,DTG2,turn,turn,15.39,5.890000000000001,13.39,17.39,24.89,7.5,7.5,0.4,0.4,9.168865532000002,0.7955381201671087,6.453567,-0.5314944173333334,0.6802036545684302,5.121078,3.4400168866666667,0.6721595925921535,3.605288,9.23954933954727,0.9987219364858976,8.526322,-0.5241858828229028,0.9059703835821932,6.425291,3.213537972037284,0.9957080026025178,6.09677
SWEAT_035DTG2,SWEAT-035,DTG2,thresh,turn,16.32,5.1,14.32,18.32,27.82,9.22,9.5,0.3253796095444685,0.3157894736842105,9.296627704225353,1.0723138216933017,9.799767,-0.1502835297941495,0.6328662705640068,6.541465,3.055899381365114,0.72374994628375,4.157864,9.307586233438489,0.960354397217242,8.38206,-0.2176206719242902,0.6241506716230525,4.259235,3.052364430073607,0.7381330360845613,4.231423
SWEAT_036DTG2,SWEAT-036,DTG2,thresh,turn,10.55,1.38,8.55,12.55,20.05,7.170000000000001,7.5,0.4184100418410041,0.4,9.23852259470752,1.1030194366577886,8.452895,0.4093915877437326,0.8645150914234956,6.96962,3.3297691740947077,0.6544312435280886,4.543987,9.302272965379494,0.9979083231221292,6.242482999999999,0.3064289946737683,0.8903035629059823,6.420539,3.166252581890812,0.7231761330611084,5.236423
SWEAT_037DTG2,SWEAT-037,DTG2,thresh,turn,8.8,1.76,6.800000000000001,10.8,16.3,5.040000000000001,5.5,0.5952380952380951,0.5454545454545454,9.756591605940594,1.161213856915872,7.912229999999999,-0.0763919920792079,0.871652739677754,5.82757,1.311856401980198,1.1241199295661828,6.018656,9.725392943738656,1.140235256214715,8.783437,-0.0404528039927404,0.9802378188865332,5.829001,1.4204821996370236,1.213553286921499,7.263823
SWEAT_038DTG2,SWEAT-038,DTG2,thresh,turn,11.21,1.63,9.21,13.21,21.21,7.580000000000001,8.0,0.3957783641160949,0.375,9.145917312252964,0.7718486466546793,5.901125,-0.0122614519104084,0.6360735318997277,4.767165,3.581498463768116,0.7847023511689596,4.211765,9.14324361672909,0.7066139647945605,7.341471,-0.0670852659176029,0.6133516639791039,5.471427,3.5762413033707867,0.7520025439824317,5.353353
SWEAT_039DTG2,SWEAT-039,DTG2,thresh,turn,9.79,1.5,7.789999999999999,11.79,19.29,6.289999999999999,7.5,0.4769475357710652,0.4,8.970698464228935,0.955525074875864,6.634201000000001,0.5316840031796503,0.8099113578471882,6.774375,4.004346224165341,0.8863660037427122,6.019273999999999,8.880511535286285,0.7134127363956055,5.077124,0.4002943315579227,0.6606193437015195,5.938359,4.189428260985353,0.6649294839619481,5.253498
SWEAT_001DTG3,SWEAT-001,DTG3,turn,turn,5.3043359375,0.0,3.3043359375000003,7.3043359375,13.8043359375,3.3043359375000003,6.499999999999999,0.907898003333688,0.4615384615384616,9.472204398791542,0.8638631556751272,4.446633,-0.0349564290030211,0.6444624180262296,3.899411,2.6005464743202413,0.943545008525583,4.518738,9.39585881846154,0.7684683961118031,5.115208000000001,0.0392734815384615,0.6738325649215541,4.322557,2.7353711630769237,0.7815396138936969,3.737149000000001
SWEAT_003DTG3,SWEAT-003,DTG3,turn,turn,16.94,9.44,14.94,18.94,24.44,5.5,5.5,0.5454545454545454,0.5454545454545454,9.386595823636364,0.9374431649675038,7.882991,0.3536181054545455,0.8552209574010449,5.832095000000001,2.8070587,1.0703099996181915,6.146082,9.25819164428312,1.2699907851039205,12.074468,0.2577441379310345,1.2566890891221432,11.493996,3.3340013176043555,1.5311393476380806,13.473781
SWEAT_005DTG3,SWEAT-005,DTG3,thresh,turn,15.16,4.67,13.16,17.16,26.16,8.49,9.0,0.3533568904593639,0.3333333333333333,9.317515491764706,0.9943254792910468,7.624349999999999,0.0235675411764705,0.6310132815211337,4.060055,3.080371863529412,0.6151472599773548,3.308391,9.322664110987793,0.9857601086818056,7.539224000000001,0.2059438091009988,0.7016635576955425,5.455326,3.015339716981132,0.6145523466109745,3.5493560000000004
SWEAT_006DTG3,SWEAT-006,DTG3,turn,turn,16.1,6.100000000000001,14.1,18.1,26.1,8.0,8.0,0.375,0.375,9.23851618,0.8557115479353601,5.519539,0.15842205625,0.7394727590460166,6.47231,3.315952415,0.7132407926961607,5.43807,9.27737268414482,0.9314628592691788,6.213906,0.2149240948813982,0.683762240558671,7.273864,3.2033041947565546,0.6962212909725436,6.529389
SWEAT_007DTG3,SWEAT-007,DTG3,turn,turn,14.344870397286822,4.344870397286822,12.344870397286822,16.344870397286822,24.344870397286822,8.0,8.0,0.375,0.375,9.34942930625,0.7830643353566534,4.719786999999999,0.23502024375,0.6629626416858603,5.910345,2.95618749375,0.7535951591730486,5.093825,9.431798645,0.7224766602154937,4.468302,0.302967395,0.6541192342231835,4.843016,2.68252300375,0.6353915814077322,3.2389330000000003
SWEAT_008DTG3,SWEAT-008,DTG3,thresh,turn,13.35,5.26,11.35,15.35,21.85,6.09,6.500000000000002,0.4926108374384236,0.4615384615384614,9.163487098360656,1.146379861573794,9.360686,-0.3314144262295082,0.7796158711431318,5.412989,3.531488690163935,1.2282949903851543,6.602725,9.086169453149,1.332935066251366,11.284553,-0.2765761259600614,1.0304380342992578,9.495843,3.760787771121352,1.3628822425220868,8.587829000000001
SWEAT_009DTG3,SWEAT-009,DTG3,thresh,turn,17.02,6.73,15.02,19.02,27.52,8.29,8.5,0.3618817852834741,0.3529411764705882,9.336073998795182,0.6544929773984407,4.51186,0.484814513253012,0.6065447723161695,4.320344,2.928924843373494,0.681270027452298,3.950961,9.25510652056404,0.55656318830308,3.627429,0.6699040552291422,0.5395580712875273,4.004932999999999,3.180290562867216,0.5738008696495663,3.0436830000000006
SWEAT_010DTG3,SWEAT-010,DTG3,turn,turn,27.48,15.98,25.48,29.48,38.98,9.5,9.500000000000004,0.3157894736842105,0.3157894736842104,9.549362843322818,0.6629790119065048,5.195364,0.2136471892744479,0.6258843389155323,4.506259999999999,2.1983078107255523,0.5651871689207365,3.573884,9.557530940063092,0.7076041819410824,6.5641,0.1740987991587802,0.7492253706221244,5.865031999999999,2.156176690851735,0.6017761243407216,3.380249
SWEAT_011DTG3,SWEAT-011,DTG3,thresh,turn,23.56,8.49,21.56,25.56,39.06,13.07,13.500000000000004,0.2295332823259372,0.2222222222222221,9.352016945718654,0.6363436911663235,4.588404999999999,-0.0487591758409785,0.4024771428413218,2.570497,2.9047364181957187,0.7465800238031066,3.117434,9.39795435677276,0.4555079341046577,2.795745,-0.0964693974833456,0.4114002914197578,2.346331,2.7569398889711327,0.5820489652817751,2.9102339999999995
SWEAT_012DTG3,SWEAT-012,DTG3,turn,turn,18.84,9.34,16.84,20.84,28.34,7.5,7.5,0.4,0.4,9.147429189081226,0.8836705237948687,9.543387,0.2005844687083888,0.8812591096518757,7.999203,3.552128135818908,0.8453557471402195,6.676327000000001,9.114755093209055,0.7577136623135372,7.883581999999999,0.0629650133155792,0.8711147158884052,5.973949,3.5948398308921434,0.8750878301577927,6.671757999999999
SWEAT_014DTG3,SWEAT-014,DTG3,thresh,turn,10.2,1.27,8.2,12.2,20.2,6.93,8.0,0.4329004329004329,0.375,9.433962083573483,0.9876584968477402,6.897469000000001,0.01001684870317,0.698771207616474,3.991628,2.685623373198847,0.6910989470500574,4.029501000000001,9.28467663420724,1.208493033810492,9.518144,-0.0622746716604244,0.8522578931828046,6.974567,3.157977384519351,0.7761119327949728,5.386585
SWEAT_015DTG3,SWEAT-015,DTG3,thresh,turn,8.25,1.2,6.25,10.25,15.75,5.05,5.5,0.594059405940594,0.5454545454545454,9.627614367588931,2.042832237200649,13.884626999999998,-0.0165341699604743,1.1226736421420995,6.200385000000001,1.9349735158102763,1.2720815908880894,6.462245,9.542692667876588,1.6842043577246544,9.397178,-0.0103323992740471,1.0791719793954522,6.698435,2.267330947368421,1.0768983659411764,5.914841
SWEAT_016DTG3,SWEAT-016,DTG3,thresh,turn,8.73,1.69,6.73,10.73,15.73,5.040000000000001,5.0,0.5952380952380951,0.6,9.44449361980198,0.9657809496159998,5.981641000000001,-0.1121251841584158,0.8479275126313989,4.489506,2.601771728712871,1.1402724863225515,5.901475,9.245028403193611,1.1818174117686326,6.427232,0.1042418343313373,0.9058743589524716,4.89131,3.229590598802396,1.3175031017788303,8.530765
SWEAT_017DTG3,SWEAT-017,DTG3,thresh,turn,13.07,4.86,11.07,15.07,21.57,6.21,6.5,0.4830917874396135,0.4615384615384615,9.387093368167202,0.9823697043828782,6.512584,-0.7106714935691318,0.7022217482142469,4.145603,2.8042624083601284,1.103830460014885,5.42421,9.381155815668205,1.1674917557728004,11.95258,-0.6814996298003073,0.768021025442929,7.275077,2.831268133640553,1.296046581433572,9.878873
SWEAT_018DTG3,SWEAT-018,DTG3,turn,turn,12.05,4.050000000000001,10.05,14.05,20.05,6.0,6.0,0.5,0.5,9.546835443333332,0.92867474386147,6.375511,0.12679051,0.9013312565015448,6.670887,1.9139623316666663,1.0259461323824195,6.191327,9.487846532445923,0.8071857498977705,5.178815,0.2116161114808652,0.7377838378432972,5.278581,2.2135892329450915,0.95008751593468,4.958787
SWEAT_019DTG3,SWEAT-019,DTG3,turn,turn,13.67,4.67,11.67,15.67,22.67,7.0,7.000000000000002,0.4285714285714285,0.4285714285714284,9.287713346647644,0.8941306202880891,5.955309,-0.449872730385164,0.6993507148930934,5.216095,2.807693199714693,0.9948809791157774,4.5313170000000005,9.304863370898715,1.0479970123510038,7.108103,-0.4399986776034237,0.8856577677689758,6.0185200000000005,2.8150611412268187,0.956188197641188,5.292199999999999
SWEAT_020DTG3,SWEAT-020,DTG3,turn,turn,11.840829396802324,5.340829396802324,9.840829396802324,13.840829396802324,18.340829396802324,4.5,4.5,0.6666666666666666,0.6666666666666666,9.373779886666666,1.5955785252102033,9.352917,-0.3243476266666666,1.483906542214003,7.967226,2.764893584444444,1.3563752821982509,10.866121,9.177795851111112,1.7913893159665886,12.345897,-0.4635102911111111,1.8154498120061808,14.534102,3.2095613977777777,1.631850787084283,9.953867
SWEAT_021DTG3,SWEAT-021,DTG3,thresh,turn,9.438778842659886,1.07,7.438778842659886,11.438778842659886,17.938778842659886,6.368778842659886,6.5,0.4710479157959057,0.4615384615384615,9.629146728414442,1.1032998270575365,8.182713,-0.3090673045525902,0.7643394569184251,5.092279,1.9033716357927783,0.7793836749157421,4.930829,9.608733736923076,1.0596829707756517,8.054103,-0.0256020523076923,0.8545000078803044,7.875675999999999,2.0907496061538464,0.9097477984695498,6.335807
SWEAT_022DTG3,SWEAT-022,DTG3,turn,turn,11.65371831849564,2.15371831849564,9.65371831849564,13.65371831849564,21.15371831849564,7.5,7.500000000000002,0.4,0.3999999999999999,9.308184865333336,0.871105466029807,6.493083,0.1259792613333333,0.9104227090264484,7.035229,-2.8163246973333327,0.8297023155685644,4.947557,9.276313774666669,0.8795887205315304,6.433801000000001,0.1454503786666666,0.8008307948464822,7.009874,-2.906211173333334,0.8607602919416699,4.236373
SWEAT_023DTG3,SWEAT-023,DTG3,thresh,turn,12.19,3.52,10.19,14.19,20.69,6.67,6.499999999999998,0.4497751124437781,0.4615384615384617,9.78123492065868,1.0594655980307977,9.069004,-0.516582002994012,0.7428655059152024,5.071597,0.3447818532934131,0.9547447173901203,6.240485,9.769934327692306,1.2200867261560946,9.148705,-0.5625644353846153,0.7214546049530488,4.507677,0.7610708230769231,0.7738879105640246,7.046041
SWEAT_024DTG3,SWEAT-024,DTG3,thresh,turn,9.14,0.22,7.140000000000001,11.14,19.64,6.920000000000001,8.5,0.4335260115606936,0.3529411764705882,9.581710176046176,0.7949004069782923,6.540008,-0.5505616392496393,0.6913278927109552,6.1656,2.1555845670995675,0.7445429782897232,4.306479,9.61949876615746,0.716669444595771,5.791347999999999,-0.5427655499412457,0.6976114788486641,6.199164,1.9079887367802584,0.7159067880858231,3.577478
SWEAT_025DTG3,SWEAT-025,DTG3,turn,turn,10.414508009326552,0.0,8.414508009326552,12.414508009326552,20.62,8.414508009326552,8.20549199067345,0.3565270835412875,0.3656087902358407,9.60389598574822,0.7372277974678689,6.319558000000001,-0.7441151437054632,0.443276383773151,3.490718,1.906580235154394,0.5931009559243955,2.767124,9.596205368292685,0.8206141447877812,8.37997,-0.7572981,0.4531883099667583,4.030759,1.927862174390244,0.6557598546955709,4.636249
SWEAT_026DTG3,SWEAT-026,DTG3,turn,turn,13.250185092659883,2.2501850926598834,11.250185092659883,15.250185092659883,24.250185092659883,9.0,9.0,0.3333333333333333,0.3333333333333333,9.40100517,0.7336098955327711,6.389151,-0.6147478966666666,0.6927262187987829,5.691957,2.855844943333333,0.7011571451487922,4.574695,9.34795728,0.6460929614839952,5.025931,-0.691758038888889,0.6522041726179767,4.798972,2.985382116666667,0.6124541258441909,4.308966000000001
SWEAT_027DTG3,SWEAT-027,DTG3,thresh,turn,15.05,4.9,13.05,17.05,25.05,8.15,8.0,0.3680981595092024,0.375,9.552247100490195,0.9203675554813192,9.108873,-0.4481250453431372,0.7341548024549944,5.489847,2.2913312022058823,0.9019157265608952,4.91387,9.59542427091136,0.7944350063896974,5.95755,-0.5213025992509364,0.5956169193495586,4.138914,2.054986938826467,0.7124868091852027,3.682621
SWEAT_028DTG3,SWEAT-028,DTG3,turn,turn,12.48,2.9800000000000004,10.48,14.48,21.98,7.5,7.5,0.4,0.4,9.596490577333332,1.0339163343195277,8.677571,-0.3239836319999999,0.6615518838561325,3.854008,2.0333998986666666,0.9738643394317098,5.843945000000001,9.60612292942743,1.0403449965466247,8.851759000000001,-0.2774241984021305,0.82465588602048,5.01075,2.054607242343542,0.953612746666156,5.607545
SWEAT_029DTG3,SWEAT-029,DTG3,turn,turn,14.15,3.1500000000000004,12.15,16.15,25.15,9.0,9.0,0.3333333333333333,0.3333333333333333,9.489487774444443,0.8249618433549902,5.315649,0.1311201833333333,0.670428246408795,4.567992,2.545388005555556,0.8354468316634259,4.222665,9.286778660377358,0.8567334395075308,6.541166,0.1097684017758046,0.667923566138202,4.6937370000000005,3.211834364039956,0.7693118543758596,4.869826
SWEAT_030DTG3,SWEAT-030,DTG3,thresh,turn,12.16,3.37,10.16,14.16,20.66,6.79,6.5,0.4418262150220913,0.4615384615384615,8.716740480882352,0.8694602334092177,5.326454000000001,-0.9663444514705882,0.6541442627453538,4.269567,4.258363089705883,0.7418696546403607,3.671915,8.72507938248848,1.2429594048639117,10.263269,-0.9603892734254992,0.8876900029516913,8.919806999999999,4.271699529953917,0.7009565397624968,4.4779040000000006
SWEAT_031DTG3,SWEAT-031,DTG3,turn,turn,15.18,7.68,13.18,17.18,22.68,5.5,5.5,0.5454545454545454,0.5454545454545454,9.601456029038111,1.4049704845026278,10.286219,-0.4776977441016334,1.1384550387636416,7.023671,1.8139071088929224,1.253527350116876,7.821881,9.537497223230492,1.61230418486032,13.890038,-0.5890737295825771,1.8001493153921275,15.820512,1.818151666061706,1.555825602012347,14.771588
SWEAT_033DTG3,SWEAT-033,DTG3,thresh,turn,14.35,5.43,12.35,16.35,23.35,6.92,7.0,0.4335260115606936,0.4285714285714285,9.51658421067821,0.8233752528179801,6.269393,-0.4709046291486291,0.5572447879977682,4.173659000000001,2.286316165945166,0.8568563661483517,5.162923,9.494010803138377,0.8436681223579954,7.461178,-0.4352851469329529,0.8296123751559158,10.030075,2.4106221997146933,1.2039703755591402,7.403445
